state,district,date,lifecycle_friction_score,friction_level
Haryana,Hisar,2025-09-30,3.92484076433121,High
Haryana,Hisar,2025-10-31,0.5285925925925926,High
Haryana,Jhajjar,2025-09-30,3.902137767220902,High
Haryana,Jhajjar,2025-10-31,0.33069908814589666,High
Haryana,Jhajjar *,2025-09-30,0.0,Low
Haryana,Jind,2025-09-30,4.216797488226059,High
Haryana,Jind,2025-10-31,0.5121338912133891,High
Haryana,Kaithal,2025-06-30,11.798620689655172,High
Haryana,Kaithal,2025-09-30,5.910123456790123,High
Haryana,Kaithal,2025-10-31,0.592280701754386,High
Haryana,Karnal,2025-09-30,4.080473372781065,High
Haryana,Karnal,2025-10-31,0.45725806451612905,High
Haryana,Kurukshetra,2025-06-30,41.32903225806451,High
Haryana,Kurukshetra,2025-09-30,6.107854984894259,High
Haryana,Kurukshetra,2025-10-31,0.45435540069686414,High
Haryana,Mahendragarh,2025-09-30,3.552142857142857,High
Haryana,Mahendragarh,2025-10-31,0.23178807947019867,High
Haryana,Mewat,2025-05-31,3.981763376036172,High
Haryana,Mewat,2025-09-30,5.283226266952177,High
Haryana,Mewat,2025-10-31,0.5701298701298702,High
Haryana,Nuh,2025-06-30,0.0,Low
Haryana,Palwal,2025-09-30,4.089228295819936,High
Haryana,Palwal,2025-10-31,0.46598639455782315,High
Haryana,Panchkula,2025-09-30,5.152802359882006,High
Haryana,Panchkula,2025-10-31,1.1706666666666667,High
Haryana,Panipat,2025-06-30,5.421208665906499,High
Haryana,Panipat,2025-07-31,5.5527248850952065,High
Haryana,Panipat,2025-09-30,3.924705882352941,High
Haryana,Panipat,2025-10-31,0.592964824120603,High
Haryana,Rewari,2025-09-30,4.917579250720461,High
Haryana,Rewari,2025-10-31,1.2421768707482994,High
Haryana,Rohtak,2025-06-30,9.93901515151515,High
Haryana,Rohtak,2025-09-30,4.65290763968073,High
Haryana,Rohtak,2025-10-31,0.23076923076923075,High
Haryana,Sirsa,2025-09-30,5.60091220068415,High
Haryana,Sirsa,2025-10-31,0.7044776119402986,High
Haryana,Sonipat,2025-06-30,15.57762237762238,High
Haryana,Sonipat,2025-09-30,3.868503937007874,High
Haryana,Sonipat,2025-10-31,0.6646808510638298,High
Haryana,Yamuna Nagar,2025-09-30,4.809930486593842,High
Haryana,Yamuna Nagar,2025-10-31,1.0504451038575668,High
Haryana,Yamunanagar,2025-09-30,3.9250000000000003,High
Haryana,Yamunanagar,2025-10-31,0.6000000000000001,High
Himachal Pradesh,Bilaspur,2025-09-30,4.962645914396887,High
Himachal Pradesh,Bilaspur,2025-10-31,0.3081081081081081,High
Himachal Pradesh,Chamba,2025-09-30,5.790625,High
Himachal Pradesh,Chamba,2025-10-31,0.5747899159663866,High
Himachal Pradesh,Hamirpur,2025-09-30,5.363636363636364,High
Himachal Pradesh,Hamirpur,2025-10-31,0.38181818181818183,High
Himachal Pradesh,Kangra,2025-09-30,4.3575954508529655,High
Himachal Pradesh,Kangra,2025-10-31,0.39925233644859814,High
Himachal Pradesh,Kinnaur,2025-09-30,4.03921568627451,High
Himachal Pradesh,Kinnaur,2025-10-31,0.6000000000000001,High
Himachal Pradesh,Kullu,2025-07-31,12.51578947368421,High
Himachal Pradesh,Kullu,2025-09-30,3.77511961722488,High
Himachal Pradesh,Kullu,2025-10-31,0.528,High
Himachal Pradesh,Lahaul & Spiti,2025-10-31,0.0,Low
Himachal Pradesh,Lahul & Spiti,2025-09-30,4.8999999999999995,High
Himachal Pradesh,Lahul & Spiti,2025-10-31,1.142857142857143,High
Himachal Pradesh,Mandi,2025-09-30,4.559941944847605,High
Himachal Pradesh,Mandi,2025-10-31,0.40800000000000003,High
Himachal Pradesh,Shimla,2025-09-30,4.795045045045045,High
Himachal Pradesh,Shimla,2025-10-31,0.4828685258964144,High
Himachal Pradesh,Sirmaur,2025-09-30,3.4957031249999995,High
Himachal Pradesh,Sirmaur,2025-10-31,0.45888324873096453,High
Himachal Pradesh,Solan,2025-09-30,4.689759036144578,High
Himachal Pradesh,Solan,2025-10-31,0.6086956521739131,High
Himachal Pradesh,Una,2025-09-30,6.056811594202898,High
Himachal Pradesh,Una,2025-10-31,0.5,High
Jammu & Kashmir,Anantnag,2025-09-30,2.272049689440994,High
Jammu & Kashmir,Anantnag,2025-10-31,0.45198237885462555,High
Jammu & Kashmir,Badgam,2025-09-30,1.4559139784946238,High
Jammu & Kashmir,Badgam,2025-10-31,0.3458937198067633,High
Jammu & Kashmir,Bandipore,2025-09-30,2.39317697228145,High
Jammu & Kashmir,Bandipore,2025-10-31,0.2220472440944882,High
Jammu & Kashmir,Bandipur,2025-10-31,0.0,Low
Jammu & Kashmir,Baramula,2025-05-31,23.406417112299465,High
Jammu & Kashmir,Baramula,2025-09-30,3.556842105263158,High
Jammu & Kashmir,Baramula,2025-10-31,0.531948051948052,High
Jammu & Kashmir,Budgam,2025-09-30,4.44017094017094,High
Jammu & Kashmir,Budgam,2025-10-31,0.25196850393700787,High
Jammu & Kashmir,Doda,2025-07-31,4.918215613382899,High
Jammu & Kashmir,Doda,2025-09-30,1.818313253012048,High
Jammu & Kashmir,Doda,2025-10-31,0.10638743455497382,High
Jammu & Kashmir,Ganderbal,2025-09-30,2.2043956043956046,High
Jammu & Kashmir,Ganderbal,2025-10-31,0.9227722772277227,High
Jammu & Kashmir,Jammu,2025-05-31,68.72592592592592,High
Jammu & Kashmir,Jammu,2025-09-30,3.493048128342246,High
Jammu & Kashmir,Jammu,2025-10-31,0.44499229583975347,High
Jammu & Kashmir,Kargil,2025-09-30,2.304225352112676,High
Jammu & Kashmir,Kargil,2025-10-31,0.18461538461538463,High
Jammu & Kashmir,Kathua,2025-09-30,3.123321554770318,High
Jammu & Kashmir,Kathua,2025-10-31,0.5731958762886599,High
Jammu & Kashmir,Kishtwar,2025-09-30,2.7215859030837004,High
Jammu & Kashmir,Kishtwar,2025-10-31,0.2157068062827225,High
Jammu & Kashmir,Kulgam,2025-09-30,3.1863192182410423,High
Jammu & Kashmir,Kulgam,2025-10-31,0.5811764705882353,High
Jammu & Kashmir,Kupwara,2025-09-30,2.9315726290516206,High
Jammu & Kashmir,Kupwara,2025-10-31,0.49437229437229435,High
Jammu & Kashmir,Leh,2025-09-30,5.8533333333333335,High
Jammu & Kashmir,Leh,2025-10-31,0.18666666666666668,High
Jammu & Kashmir,Leh (ladakh),2025-10-31,0.0,Low
Jammu & Kashmir,Pulwama,2025-09-30,1.9098591549295776,High
Jammu & Kashmir,Pulwama,2025-10-31,0.24290429042904293,High
Jammu & Kashmir,Punch,2025-04-30,19.676777251184834,High
Jammu & Kashmir,Punch,2025-09-30,2.8615384615384616,High
Jammu & Kashmir,Punch,2025-10-31,0.2888178913738019,High
Jammu & Kashmir,Rajouri,2025-09-30,3.319587628865979,High
Jammu & Kashmir,Rajouri,2025-10-31,0.5256704980842912,High
Jammu & Kashmir,Ramban,2025-09-30,2.273214285714286,High
Jammu & Kashmir,Ramban,2025-10-31,0.14910394265232976,High
Jammu & Kashmir,Reasi,2025-09-30,2.347605633802817,High
Jammu & Kashmir,Reasi,2025-10-31,0.39820627802690584,High
Jammu & Kashmir,Samba,2025-09-30,3.4271604938271607,High
Jammu & Kashmir,Samba,2025-10-31,0.3452631578947369,High
Jammu & Kashmir,Shopian,2025-07-31,0.0,Low
Jammu & Kashmir,Shupiyan,2025-09-30,5.507428571428571,High
Jammu & Kashmir,Shupiyan,2025-10-31,0.5154639175257733,High
Jammu & Kashmir,Srinagar,2025-09-30,3.189954337899543,High
Jammu & Kashmir,Srinagar,2025-10-31,0.6628336755646818,High
Jammu & Kashmir,Udhampur,2025-09-30,2.711784511784512,High
Jammu & Kashmir,Udhampur,2025-10-31,0.3466666666666667,High
Jharkhand,Bokaro,2025-09-30,3.6914136125654453,High
Jharkhand,Bokaro,2025-10-31,0.484,High
Jharkhand,Bokaro *,2025-10-31,0.0,Low
Jharkhand,Chatra,2025-06-30,7.2493670886075945,High
Jharkhand,Chatra,2025-07-31,10.782035928143712,High
Jharkhand,Chatra,2025-09-30,3.578450786255096,High
Jharkhand,Chatra,2025-10-31,0.42620087336244544,High
Jharkhand,Deoghar,2025-03-31,156.48727272727274,High
Jharkhand,Deoghar,2025-04-30,10.454771784232364,High
Jharkhand,Deoghar,2025-09-30,1.8971345313258863,High
Jharkhand,Deoghar,2025-10-31,0.35376532399299476,High
Jharkhand,Dhanbad,2025-07-31,8.694148244473341,High
Jharkhand,Dhanbad,2025-09-30,2.5595808383233534,High
Jharkhand,Dhanbad,2025-10-31,0.3329464861379755,High
Jharkhand,Dumka,2025-04-30,116.27865168539326,High
Jharkhand,Dumka,2025-06-30,19.884848484848483,High
Jharkhand,Dumka,2025-07-31,21.24255319148936,High
Jharkhand,Dumka,2025-09-30,2.760511679644049,High
Jharkhand,Dumka,2025-10-31,0.5664233576642336,High
Jharkhand,East Singhbhum,2025-04-30,125.70499999999998,High
Jharkhand,East Singhbhum,2025-07-31,33.720819112627986,High
Jharkhand,East Singhbhum,2025-09-30,3.4048535564853557,High
Jharkhand,East Singhbhum,2025-10-31,0.4759036144578313,High
Jharkhand,East Singhbum,2025-07-31,0.0,Low
Jharkhand,Garhwa,2025-09-30,3.0784569138276554,High
Jharkhand,Garhwa,2025-10-31,0.33743589743589747,High
Jharkhand,Garhwa *,2025-09-30,3.40695652173913,High
Jharkhand,Garhwa *,2025-10-31,0.11228070175438597,High
Jharkhand,Giridih,2025-07-31,4.393952721275426,High
Jharkhand,Giridih,2025-09-30,1.9094479830148623,High
Jharkhand,Giridih,2025-10-31,0.24974958263772953,High
Jharkhand,Godda,2025-04-30,77.33823529411765,High
Jharkhand,Godda,2025-09-30,2.5613855763770585,High
Jharkhand,Godda,2025-10-31,0.6253086419753087,High
Jharkhand,Gumla,2025-06-30,14.726829268292681,High
Jharkhand,Gumla,2025-07-31,8.080057803468208,High
Jharkhand,Gumla,2025-09-30,2.7759276018099546,High
Jharkhand,Gumla,2025-10-31,0.5333333333333333,High
Jharkhand,Hazaribag,2025-09-30,3.1989304812834227,High
Jharkhand,Hazaribag,2025-10-31,0.8734693877551021,High
Jharkhand,Hazaribagh,2025-04-30,31.284677419354836,High
Jharkhand,Hazaribagh,2025-09-30,2.4533059969246542,High
Jharkhand,Hazaribagh,2025-10-31,0.44958677685950416,High
Jharkhand,Jamtara,2025-09-30,1.8066453674121408,High
Jharkhand,Jamtara,2025-10-31,0.30756302521008405,High
Jharkhand,Khunti,2025-06-30,10.5912,High
Jharkhand,Khunti,2025-07-31,11.967977528089888,High
Jharkhand,Khunti,2025-09-30,4.569645390070922,High
Jharkhand,Khunti,2025-10-31,0.594059405940594,High
Jharkhand,Kodarma,2025-09-30,2.1364485981308414,High
Jharkhand,Kodarma,2025-10-31,0.3649122807017544,High
Jharkhand,Koderma,2025-09-30,1.702739726027397,High
Jharkhand,Koderma,2025-10-31,0.2278372591006424,High
Jharkhand,Latehar,2025-09-30,3.284670050761421,High
Jharkhand,Latehar,2025-10-31,1.3589958158995818,High
Jharkhand,Lohardaga,2025-04-30,14.649350649350648,High
Jharkhand,Lohardaga,2025-06-30,6.818333333333333,High
Jharkhand,Lohardaga,2025-09-30,3.1897897897897898,High
Jharkhand,Lohardaga,2025-10-31,0.6202429149797571,High
Jharkhand,Pakaur,2025-09-30,1.927906976744186,High
Jharkhand,Pakaur,2025-10-31,0.16774193548387098,High
Jharkhand,Pakur,2025-04-30,3.9954261954261954,High
Jharkhand,Pakur,2025-06-30,2.472086720867208,High
Jharkhand,Pakur,2025-07-31,1.5393491124260354,High
Jharkhand,Pakur,2025-09-30,1.788995215311005,High
Jharkhand,Pakur,2025-10-31,1.2741258741258743,High
Jharkhand,Palamau,2025-09-30,1.9247524752475247,High
Jharkhand,Palamau,2025-10-31,1.0181818181818183,High
Jharkhand,Palamu,2025-09-30,2.6070188970304664,High
Jharkhand,Palamu,2025-10-31,0.29891838741396265,High
Jharkhand,Pashchimi Singhbhum,2025-09-30,5.101063829787234,High
Jharkhand,Pashchimi Singhbhum,2025-10-31,0.625,High
Jharkhand,Purbi Singhbhum,2025-09-30,3.3624633431085043,High
Jharkhand,Purbi Singhbhum,2025-10-31,0.2262857142857143,High
Jharkhand,Ramgarh,2025-09-30,2.592425793244626,High
Jharkhand,Ramgarh,2025-10-31,0.2849894291754757,High
Jharkhand,Ranchi,2025-04-30,18.00482142857143,High
Jharkhand,Ranchi,2025-06-30,16.436395759717314,High
Jharkhand,Ranchi,2025-07-31,9.510846394984325,High
Jharkhand,Ranchi,2025-09-30,3.2447878987175267,High
Jharkhand,Ranchi,2025-10-31,0.3484630477436233,High
Jharkhand,Sahebganj,2025-09-30,2.789888238424694,High
Jharkhand,Sahebganj,2025-10-31,0.9142857142857143,High
Jharkhand,Sahibganj,2025-09-30,1.525619834710744,High
Jharkhand,Sahibganj,2025-10-31,0.49230769230769234,High
Jharkhand,Seraikela-Kharsawan,2025-09-30,3.6929772502472797,High
Jharkhand,Seraikela-Kharsawan,2025-10-31,0.4038684719535784,High
Jharkhand,Seraikela-kharsawan,2025-09-30,3.4145161290322577,High
Jharkhand,Seraikela-kharsawan,2025-10-31,0.518918918918919,High
Jharkhand,Simdega,2025-09-30,4.418461538461539,High
Jharkhand,Simdega,2025-10-31,0.6534653465346535,High
Jharkhand,West Singhbhum,2025-07-31,11.812886597938144,High
Jharkhand,West Singhbhum,2025-09-30,4.83292469352014,High
Jharkhand,West Singhbhum,2025-10-31,0.38419567262464727,High
Karnataka,Bagalkot,2025-09-30,1.921552769915083,High
Karnataka,Bagalkot,2025-10-31,0.5949438202247191,High
Karnataka,Bagalkot *,2025-09-30,2.0611764705882356,High
Karnataka,Bagalkot *,2025-10-31,0.6000000000000001,High
Karnataka,Ballari,2025-09-30,2.0975751697381186,High
Karnataka,Ballari,2025-10-31,0.40668896321070236,High
Karnataka,Bangalore,2025-09-30,5.240376984126984,High
Karnataka,Bangalore,2025-10-31,0.6351515151515152,High
Karnataka,Bangalore Rural,2025-05-31,17.425833333333333,High
Karnataka,Bangalore Rural,2025-09-30,3.5659056316590565,High
Karnataka,Bangalore Rural,2025-10-31,0.9533834586466166,High
Karnataka,Belagavi,2025-09-30,1.7063403781979978,High
Karnataka,Belagavi,2025-10-31,0.4066805845511483,High
Karnataka,Belgaum,2025-09-30,2.7184071515644046,High
Karnataka,Belgaum,2025-10-31,0.8978007761966366,High
Karnataka,Bellary,2025-09-30,2.584869976359338,High
Karnataka,Bellary,2025-10-31,0.6481236203090508,High
Karnataka,Bengaluru,2025-04-30,3.367172167707404,High
Karnataka,Bengaluru,2025-05-31,5.718529803846886,High
Karnataka,Bengaluru,2025-09-30,3.2825092827828803,High
Karnataka,Bengaluru,2025-10-31,0.7748502994011977,High
Karnataka,Bengaluru Rural,2025-06-30,0.0,Low
Karnataka,Bengaluru Rural,2025-07-31,0.0,Low
Karnataka,Bengaluru Rural,2025-09-30,4.8,High
Karnataka,Bengaluru Rural,2025-10-31,0.0,Low
Karnataka,Bengaluru South,2025-09-30,34.2,High
Karnataka,Bengaluru South,2025-10-31,50.800000000000004,High
Karnataka,Bengaluru Urban,2025-03-31,0.0,Low
Karnataka,Bengaluru Urban,2025-06-30,0.0,Low
Karnataka,Bengaluru Urban,2025-07-31,0.0,Low
Karnataka,Bidar,2025-07-31,40.35621301775148,High
Karnataka,Bidar,2025-09-30,3.11639751552795,High
Karnataka,Bidar,2025-10-31,0.6625000000000001,High
Karnataka,Bijapur,2025-09-30,2.2388766519823786,High
Karnataka,Bijapur,2025-10-31,0.6964705882352942,High
Karnataka,Chamarajanagar,2025-09-30,2.2512195121951217,High
Karnataka,Chamarajanagar,2025-10-31,0.34594594594594597,High
Karnataka,Chamarajanagar *,2025-09-30,1.4500000000000002,High
Karnataka,Chamarajanagar *,2025-10-31,0.0,Low
Karnataka,Chamrajanagar,2025-09-30,3.3837681159420288,High
Karnataka,Chamrajanagar,2025-10-31,0.44305555555555554,High
Karnataka,Chamrajnagar,2025-09-30,2.5706422018348625,High
Karnataka,Chamrajnagar,2025-10-31,0.35294117647058826,High
Karnataka,Chickmagalur,2025-09-30,3.8186968838526907,High
Karnataka,Chickmagalur,2025-10-31,1.097986577181208,High
Karnataka,Chikkaballapur,2025-09-30,2.542315369261477,High
Karnataka,Chikkaballapur,2025-10-31,0.720618556701031,High
Karnataka,Chikkamagaluru,2025-09-30,2.3636363636363638,High
Karnataka,Chikkamagaluru,2025-10-31,0.7000000000000001,High
Karnataka,Chikmagalur,2025-09-30,3.5050000000000003,High
Karnataka,Chikmagalur,2025-10-31,0.4869565217391305,High
Karnataka,Chitradurga,2025-09-30,2.957986111111111,High
Karnataka,Chitradurga,2025-10-31,0.7163444639718806,High
Karnataka,Dakshina Kannada,2025-09-30,2.6818181818181817,High
Karnataka,Dakshina Kannada,2025-10-31,0.657872340425532,High
Karnataka,Davanagere,2025-09-30,4.610526315789474,High
Karnataka,Davanagere,2025-10-31,0.6160000000000001,High
Karnataka,Davangere,2025-09-30,3.752089136490251,High
Karnataka,Davangere,2025-10-31,0.5276752767527676,High
Karnataka,Dharwad,2025-09-30,2.689090909090909,High
Karnataka,Dharwad,2025-10-31,0.6772200772200773,High
Karnataka,Gadag,2025-09-30,1.1890030832476874,High
Karnataka,Gadag,2025-10-31,0.8476190476190477,High
Karnataka,Gadag *,2025-09-30,1.7582089552238807,High
Karnataka,Gadag *,2025-10-31,0.9714285714285714,High
Karnataka,Gulbarga,2025-09-30,2.7408369408369406,High
Karnataka,Gulbarga,2025-10-31,0.6753246753246753,High
Karnataka,Hasan,2025-09-30,3.127338129496403,High
Karnataka,Hasan,2025-10-31,1.5921568627450982,High
Karnataka,Hassan,2025-09-30,2.9392904073587385,High
Karnataka,Hassan,2025-10-31,1.1271317829457366,High
Karnataka,Haveri,2025-09-30,2.699344501092498,High
Karnataka,Haveri,2025-10-31,0.9972222222222222,High
Karnataka,Haveri *,2025-09-30,3.9999999999999996,High
Karnataka,Haveri *,2025-10-31,0.43333333333333335,High
Karnataka,Kalaburagi,2025-04-30,8.529276315789474,High
Karnataka,Kalaburagi,2025-09-30,2.8218512898330803,High
Karnataka,Kalaburagi,2025-10-31,0.6184331797235023,High
Karnataka,Kodagu,2025-09-30,3.280952380952381,High
Karnataka,Kodagu,2025-10-31,1.0368000000000002,High
Karnataka,Kolar,2025-09-30,3.044874899112187,High
Karnataka,Kolar,2025-10-31,1.4195488721804512,High
Karnataka,Koppal,2025-09-30,2.4896674584323035,High
Karnataka,Koppal,2025-10-31,0.664354527938343,High
Karnataka,Mandya,2025-09-30,3.6220956719817767,High
Karnataka,Mandya,2025-10-31,1.0095717884130984,High
Karnataka,Mysore,2025-09-30,4.018430884184308,High
Karnataka,Mysore,2025-10-31,0.9715686274509804,High
Karnataka,Mysuru,2025-04-30,8.982268041237113,High
Karnataka,Mysuru,2025-07-31,9.056084656084655,High
Karnataka,Mysuru,2025-09-30,2.78,High
Karnataka,Mysuru,2025-10-31,1.0242424242424242,High
Karnataka,Raichur,2025-06-30,21.467757009345796,High
Karnataka,Raichur,2025-09-30,2.037223974763407,High
Karnataka,Raichur,2025-10-31,0.42904162633107457,High
Karnataka,Ramanagar,2025-09-30,2.077750206782465,High
Karnataka,Ramanagar,2025-10-31,1.0203821656050955,High
Karnataka,Ramanagara,2025-07-31,0.0,Low
Karnataka,Shimoga,2025-09-30,3.0195467422096316,High
Karnataka,Shimoga,2025-10-31,0.9525581395348838,High
Karnataka,Shivamogga,2025-09-30,3.055696202531646,High
Karnataka,Shivamogga,2025-10-31,0.8460176991150443,High
Karnataka,Tumakuru,2025-09-30,2.722083805209513,High
Karnataka,Tumakuru,2025-10-31,0.6705570291777189,High
Karnataka,Tumkur,2025-09-30,4.40046783625731,High
Karnataka,Tumkur,2025-10-31,0.8508474576271188,High
Karnataka,Udupi,2025-09-30,1.468509777478085,High
Karnataka,Udupi,2025-10-31,0.5890196078431373,High
Karnataka,Uttara Kannada,2025-09-30,2.590174002047083,High
Karnataka,Uttara Kannada,2025-10-31,1.0509803921568628,High
Karnataka,Vijayanagara,2025-09-30,1.732658227848101,High
Karnataka,Vijayanagara,2025-10-31,0.5021645021645021,High
Karnataka,Vijayapura,2025-07-31,10.031999999999998,High
Karnataka,Vijayapura,2025-09-30,1.5594123048668502,High
Karnataka,Vijayapura,2025-10-31,0.5690909090909091,High
Karnataka,Yadgir,2025-04-30,7.018266253869968,High
Karnataka,Yadgir,2025-09-30,1.8790070156502967,High
Karnataka,Yadgir,2025-10-31,0.32553846153846155,High
Karnataka,yadgir,2025-09-30,1.4038167938931299,High
Karnataka,yadgir,2025-10-31,0.6084507042253522,High
Kerala,Alappuzha,2025-09-30,4.422557905337362,High
Kerala,Alappuzha,2025-10-31,1.1976190476190476,High
Kerala,Ernakulam,2025-06-30,84.44460431654677,High
Kerala,Ernakulam,2025-07-31,53.98660714285714,High
Kerala,Ernakulam,2025-09-30,4.412470023980815,High
Kerala,Ernakulam,2025-10-31,1.071812865497076,High
Kerala,Idukki,2025-09-30,4.543921568627451,High
Kerala,Idukki,2025-10-31,0.9522267206477733,High
Kerala,Kannur,2025-07-31,150.76285714285714,High
Kerala,Kannur,2025-09-30,5.081107692307692,High
Kerala,Kannur,2025-10-31,1.118972895863053,High
Kerala,Kasaragod,2025-09-30,3.72519422863485,High
Kerala,Kasaragod,2025-10-31,0.6864628820960699,High
Kerala,Kasargod,2025-09-30,3.4051948051948053,High
Kerala,Kasargod,2025-10-31,0.4965517241379311,High
Kerala,Kollam,2025-05-31,216.99642857142857,High
Kerala,Kollam,2025-09-30,4.775406360424028,High
Kerala,Kollam,2025-10-31,1.0265060240963855,High
Kerala,Kottayam,2025-09-30,4.537704918032787,High
Kerala,Kottayam,2025-10-31,0.9954639175257732,High
Kerala,Kozhikode,2025-09-30,4.89041095890411,High
Kerala,Kozhikode,2025-10-31,0.9960140679953107,High
Kerala,Malappuram,2025-05-31,77.78796992481203,High
Kerala,Malappuram,2025-09-30,3.4569037656903765,High
Kerala,Malappuram,2025-10-31,0.816969696969697,High
Kerala,Palakkad,2025-09-30,4.571776155717761,High
Kerala,Palakkad,2025-10-31,0.7381165919282512,High
Kerala,Pathanamthitta,2025-09-30,5.711775043936731,High
Kerala,Pathanamthitta,2025-10-31,1.006405693950178,High
Kerala,Thiruvananthapuram,2025-05-31,228.86896551724138,High
Kerala,Thiruvananthapuram,2025-07-31,71.66666666666666,High
Kerala,Thiruvananthapuram,2025-09-30,4.875075437537719,High
Kerala,Thiruvananthapuram,2025-10-31,0.8946372239747634,High
Kerala,Thrissur,2025-06-30,263.0553191489362,High
Kerala,Thrissur,2025-09-30,5.900057438253878,High
Kerala,Thrissur,2025-10-31,0.9123134328358209,High
Kerala,Wayanad,2025-09-30,7.283422459893049,High
Kerala,Wayanad,2025-10-31,1.6287292817679557,High
Ladakh,Kargil,2025-09-30,2.0151724137931035,High
Ladakh,Kargil,2025-10-31,0.3054545454545455,High
Ladakh,Leh,2025-09-30,5.76,High
Ladakh,Leh,2025-10-31,0.7000000000000001,High
Lakshadweep,Lakshadweep,2025-09-30,3.6624999999999996,High
Lakshadweep,Lakshadweep,2025-10-31,0.5793103448275863,High
Madhya Pradesh,Agar Malwa,2025-09-30,1.6445969125214408,High
Madhya Pradesh,Agar Malwa,2025-10-31,0.24142011834319527,High
Madhya Pradesh,Alirajpur,2025-04-30,20.931496062992125,High
Madhya Pradesh,Alirajpur,2025-05-31,46.836090225563915,High
Madhya Pradesh,Alirajpur,2025-06-30,4.881453154875717,High
Madhya Pradesh,Alirajpur,2025-07-31,4.625898305084745,High
Madhya Pradesh,Alirajpur,2025-09-30,3.4677551020408166,High
Madhya Pradesh,Alirajpur,2025-10-31,0.2287179487179487,High
Madhya Pradesh,Anuppur,2025-09-30,5.54567526555387,High
Madhya Pradesh,Anuppur,2025-10-31,0.6294871794871795,High
Madhya Pradesh,Ashok Nagar,2025-04-30,14.061016949152542,High
Madhya Pradesh,Ashok Nagar,2025-05-31,34.04909090909091,High
Madhya Pradesh,Ashok Nagar,2025-09-30,1.9415270018621975,High
Madhya Pradesh,Ashok Nagar,2025-10-31,1.2016064257028114,High
Madhya Pradesh,Ashoknagar,2025-06-30,0.0,Low
Madhya Pradesh,Ashoknagar,2025-07-31,0.0,Low
Madhya Pradesh,Balaghat,2025-07-31,29.05266272189349,High
Madhya Pradesh,Balaghat,2025-09-30,2.6477456098718557,High
Madhya Pradesh,Balaghat,2025-10-31,0.7110251450676983,High
Madhya Pradesh,Barwani,2025-04-30,23.42341463414634,High
Madhya Pradesh,Barwani,2025-05-31,4.982923755513547,High
Madhya Pradesh,Barwani,2025-06-30,5.73255709807434,High
Madhya Pradesh,Barwani,2025-07-31,2.0251558387588307,High
Madhya Pradesh,Barwani,2025-09-30,1.7770833333333331,High
Madhya Pradesh,Barwani,2025-10-31,0.6548621190130625,High
Madhya Pradesh,Betul,2025-04-30,60.827802690582956,High
Madhya Pradesh,Betul,2025-07-31,16.833677685950413,High
Madhya Pradesh,Betul,2025-09-30,3.869011576135352,High
Madhya Pradesh,Betul,2025-10-31,0.5755593803786575,High
Madhya Pradesh,Bhind,2025-03-31,56.012844036697246,High
Madhya Pradesh,Bhind,2025-04-30,4.996955280685062,High
Madhya Pradesh,Bhind,2025-05-31,7.177824267782427,High
Madhya Pradesh,Bhind,2025-06-30,7.786440677966102,High
Madhya Pradesh,Bhind,2025-07-31,2.4355117139334155,High
Madhya Pradesh,Bhind,2025-09-30,2.2587715776796466,High
Madhya Pradesh,Bhind,2025-10-31,0.8149901380670612,High
Madhya Pradesh,Bhopal,2025-04-30,37.81148825065274,High
Madhya Pradesh,Bhopal,2025-06-30,19.193997599039612,High
Madhya Pradesh,Bhopal,2025-07-31,17.311738746690203,High
Madhya Pradesh,Bhopal,2025-09-30,2.919150125803746,High
Madhya Pradesh,Bhopal,2025-10-31,0.36808743169398905,High
Madhya Pradesh,Burhanpur,2025-04-30,5.8077306733167084,High
Madhya Pradesh,Burhanpur,2025-05-31,7.445278969957081,High
Madhya Pradesh,Burhanpur,2025-06-30,4.612267867191896,High
Madhya Pradesh,Burhanpur,2025-07-31,2.7997983870967738,High
Madhya Pradesh,Burhanpur,2025-09-30,2.676675603217158,High
Madhya Pradesh,Burhanpur,2025-10-31,0.3974603174603175,High
Madhya Pradesh,Chhatarpur,2025-04-30,16.425176470588234,High
Madhya Pradesh,Chhatarpur,2025-05-31,16.823337856173676,High
Madhya Pradesh,Chhatarpur,2025-06-30,22.11036414565826,High
Madhya Pradesh,Chhatarpur,2025-07-31,4.753764640267708,High
Madhya Pradesh,Chhatarpur,2025-09-30,1.9902728351126928,High
Madhya Pradesh,Chhatarpur,2025-10-31,0.5598885793871866,High
Madhya Pradesh,Chhindwara,2025-09-30,2.8218579234972676,High
Madhya Pradesh,Chhindwara,2025-10-31,0.3802898550724638,High
Madhya Pradesh,Damoh,2025-09-30,2.7114337568058073,High
Madhya Pradesh,Damoh,2025-10-31,0.7433070866141733,High
Madhya Pradesh,Datia,2025-04-30,13.670860927152317,High
Madhya Pradesh,Datia,2025-07-31,5.6116805721096545,High
Madhya Pradesh,Datia,2025-09-30,1.6196597353497164,High
Madhya Pradesh,Datia,2025-10-31,0.8717241379310345,High
Madhya Pradesh,Dewas,2025-04-30,17.09282868525896,High
Madhya Pradesh,Dewas,2025-05-31,12.67363344051447,High
Madhya Pradesh,Dewas,2025-07-31,19.642167255594817,High
Madhya Pradesh,Dewas,2025-09-30,2.629369513168396,High
Madhya Pradesh,Dewas,2025-10-31,0.2738916256157636,High
Madhya Pradesh,Dhar,2025-04-30,21.205492730210015,High
Madhya Pradesh,Dhar,2025-06-30,10.118009168303862,High
