state,district,date,udr,udr_level
Madhya Pradesh,Sheopur,2025-04-30,18.21969696969697,High Dependency
Madhya Pradesh,Sheopur,2025-06-30,17.824474660074166,High Dependency
Madhya Pradesh,Sheopur,2025-07-31,7.0707358813462635,High Dependency
Madhya Pradesh,Sheopur,2025-09-30,3.78601108033241,High Dependency
Madhya Pradesh,Sheopur,2025-10-31,0.8525179856115108,Medium Dependency
Madhya Pradesh,Shivpuri,2025-04-30,17.783659378596088,High Dependency
Madhya Pradesh,Shivpuri,2025-06-30,44.808429118773944,High Dependency
Madhya Pradesh,Shivpuri,2025-07-31,30.555718475073313,High Dependency
Madhya Pradesh,Shivpuri,2025-09-30,3.7303862035462716,High Dependency
Madhya Pradesh,Shivpuri,2025-10-31,1.3534183082271147,Medium Dependency
Madhya Pradesh,Sidhi,2025-09-30,6.2840327533265095,High Dependency
Madhya Pradesh,Sidhi,2025-10-31,0.9342915811088296,Medium Dependency
Madhya Pradesh,Singrauli,2025-09-30,5.4474474474474475,High Dependency
Madhya Pradesh,Singrauli,2025-10-31,0.8395061728395061,Medium Dependency
Madhya Pradesh,Tikamgarh,2025-09-30,5.1496655518394645,High Dependency
Madhya Pradesh,Tikamgarh,2025-10-31,1.608695652173913,High Dependency
Madhya Pradesh,Ujjain,2025-09-30,3.6219089438409986,High Dependency
Madhya Pradesh,Ujjain,2025-10-31,0.9093023255813953,Medium Dependency
Madhya Pradesh,Umaria,2025-09-30,3.070437566702241,High Dependency
Madhya Pradesh,Umaria,2025-10-31,0.7679245283018868,Medium Dependency
Madhya Pradesh,Vidisha,2025-04-30,17.134777376654633,High Dependency
Madhya Pradesh,Vidisha,2025-05-31,58.81647940074907,High Dependency
Madhya Pradesh,Vidisha,2025-07-31,15.78806907378336,High Dependency
Madhya Pradesh,Vidisha,2025-09-30,4.576299238662695,High Dependency
Madhya Pradesh,Vidisha,2025-10-31,0.7272727272727273,Medium Dependency
Madhya Pradesh,West Nimar,2025-09-30,4.4020979020979025,High Dependency
Madhya Pradesh,West Nimar,2025-10-31,0.9634146341463414,Medium Dependency
Maharashtra,Ahmadnagar,2025-04-30,305.8020833333333,High Dependency
Maharashtra,Ahmadnagar,2025-09-30,17.894219653179192,High Dependency
Maharashtra,Ahmadnagar,2025-10-31,7.245569620253165,High Dependency
Maharashtra,Ahmed Nagar,2025-09-30,16.682926829268293,High Dependency
Maharashtra,Ahmed Nagar,2025-10-31,5.666666666666667,High Dependency
Maharashtra,Ahmednagar,2025-07-31,0.0,Low Dependency
Maharashtra,Akola,2025-07-31,37.36577708006279,High Dependency
Maharashtra,Akola,2025-09-30,13.807589880159787,High Dependency
Maharashtra,Akola,2025-10-31,3.9161554192229038,High Dependency
Maharashtra,Amravati,2025-06-30,109.15217391304348,High Dependency
Maharashtra,Amravati,2025-07-31,68.05701754385964,High Dependency
Maharashtra,Amravati,2025-09-30,16.481012658227847,High Dependency
Maharashtra,Amravati,2025-10-31,4.555244755244755,High Dependency
Maharashtra,Aurangabad,2025-03-31,114.87536231884059,High Dependency
Maharashtra,Aurangabad,2025-04-30,36.05815423514539,High Dependency
Maharashtra,Aurangabad,2025-07-31,12.607301173402869,High Dependency
Maharashtra,Aurangabad,2025-09-30,7.485335476094817,High Dependency
Maharashtra,Aurangabad,2025-10-31,3.893543956043956,High Dependency
Maharashtra,Beed,2025-04-30,64.99555555555555,High Dependency
Maharashtra,Beed,2025-05-31,63.653153153153156,High Dependency
Maharashtra,Beed,2025-06-30,30.44844844844845,High Dependency
Maharashtra,Beed,2025-07-31,17.862899693385895,High Dependency
Maharashtra,Beed,2025-09-30,16.585028126352228,High Dependency
Maharashtra,Beed,2025-10-31,7.467181467181467,High Dependency
Maharashtra,Bhandara,2025-09-30,19.386435331230285,High Dependency
Maharashtra,Bhandara,2025-10-31,9.532967032967033,High Dependency
Maharashtra,Bid,2025-09-30,8.201005025125628,High Dependency
Maharashtra,Bid,2025-10-31,13.792207792207792,High Dependency
Maharashtra,Buldana,2025-09-30,10.217105263157896,High Dependency
Maharashtra,Buldana,2025-10-31,5.59748427672956,High Dependency
Maharashtra,Buldhana,2025-06-30,60.45652173913044,High Dependency
Maharashtra,Buldhana,2025-07-31,20.300273597811216,High Dependency
Maharashtra,Buldhana,2025-09-30,15.427675772503358,High Dependency
Maharashtra,Buldhana,2025-10-31,5.102325581395349,High Dependency
Maharashtra,Chandrapur,2025-04-30,88.8552036199095,High Dependency
Maharashtra,Chandrapur,2025-06-30,114.29741379310344,High Dependency
Maharashtra,Chandrapur,2025-07-31,56.84367245657568,High Dependency
Maharashtra,Chandrapur,2025-09-30,13.950856291883841,High Dependency
Maharashtra,Chandrapur,2025-10-31,14.906801007556675,High Dependency
Maharashtra,Chatrapati Sambhaji Nagar,2025-09-30,4.953125,High Dependency
Maharashtra,Chatrapati Sambhaji Nagar,2025-10-31,2.6551724137931036,High Dependency
Maharashtra,Chhatrapati Sambhajinagar,2025-09-30,4.692546583850931,High Dependency
Maharashtra,Chhatrapati Sambhajinagar,2025-10-31,0.8232758620689655,Medium Dependency
Maharashtra,Dharashiv,2025-09-30,9.023809523809524,High Dependency
Maharashtra,Dharashiv,2025-10-31,6.2,High Dependency
Maharashtra,Dhule,2025-05-31,121.44505494505495,High Dependency
Maharashtra,Dhule,2025-06-30,13.370295698924732,High Dependency
Maharashtra,Dhule,2025-07-31,12.928139183055976,High Dependency
Maharashtra,Dhule,2025-09-30,5.771279125059439,High Dependency
Maharashtra,Dhule,2025-10-31,1.9517647058823528,High Dependency
Maharashtra,Gadchiroli,2025-09-30,13.814432989690722,High Dependency
Maharashtra,Gadchiroli,2025-10-31,10.526315789473685,High Dependency
Maharashtra,Gondia,2025-09-30,11.818181818181818,High Dependency
Maharashtra,Gondia,2025-10-31,11.0,High Dependency
Maharashtra,Gondiya,2025-09-30,10.51663585951941,High Dependency
Maharashtra,Gondiya,2025-10-31,12.885885885885886,High Dependency
Maharashtra,Gondiya *,2025-09-30,16.210526315789473,High Dependency
Maharashtra,Gondiya *,2025-10-31,19.11111111111111,High Dependency
Maharashtra,Hingoli,2025-04-30,8.61013986013986,High Dependency
Maharashtra,Hingoli,2025-05-31,38.942122186495176,High Dependency
Maharashtra,Hingoli,2025-06-30,40.65875370919881,High Dependency
Maharashtra,Hingoli,2025-07-31,5.876912840984697,High Dependency
Maharashtra,Hingoli,2025-09-30,11.755747126436782,High Dependency
Maharashtra,Hingoli,2025-10-31,5.087591240875913,High Dependency
Maharashtra,Hingoli *,2025-09-30,2.0,High Dependency
Maharashtra,Jalgaon,2025-04-30,88.27895981087471,High Dependency
Maharashtra,Jalgaon,2025-05-31,67.44773790951638,High Dependency
Maharashtra,Jalgaon,2025-07-31,43.4812030075188,High Dependency
Maharashtra,Jalgaon,2025-09-30,10.580075662042875,High Dependency
Maharashtra,Jalgaon,2025-10-31,5.129116117850953,High Dependency
Maharashtra,Jalna,2025-09-30,11.835199283475145,High Dependency
Maharashtra,Jalna,2025-10-31,3.5029673590504453,High Dependency
Maharashtra,Kolhapur,2025-09-30,15.773133116883116,High Dependency
Maharashtra,Kolhapur,2025-10-31,4.608187134502924,High Dependency
Maharashtra,Latur,2025-04-30,100.65646258503402,High Dependency
Maharashtra,Latur,2025-06-30,60.7394495412844,High Dependency
Maharashtra,Latur,2025-07-31,41.73137973137973,High Dependency
Maharashtra,Latur,2025-09-30,9.75900163666121,High Dependency
Maharashtra,Latur,2025-10-31,4.312324929971989,High Dependency
Maharashtra,Mumbai,2025-07-31,56.90547798066595,High Dependency
Maharashtra,Mumbai,2025-09-30,9.594138335287221,High Dependency
Maharashtra,Mumbai,2025-10-31,2.0121285627653123,High Dependency
Maharashtra,Mumbai City,2025-09-30,7.951672862453532,High Dependency
Maharashtra,Mumbai City,2025-10-31,2.5751445086705202,High Dependency
Maharashtra,Mumbai Suburban,2025-04-30,40.789667896678964,High Dependency
Maharashtra,Mumbai Suburban,2025-05-31,13.798597833014659,High Dependency
Maharashtra,Mumbai Suburban,2025-07-31,5.495422724824986,High Dependency
Maharashtra,Mumbai Suburban,2025-09-30,7.593918276845106,High Dependency
Maharashtra,Mumbai Suburban,2025-10-31,2.4472817133443163,High Dependency
Maharashtra,Mumbai( Sub Urban ),2025-09-30,7.8264462809917354,High Dependency
Maharashtra,Mumbai( Sub Urban ),2025-10-31,1.7142857142857142,High Dependency
Maharashtra,Nagpur,2025-04-30,71.18021201413427,High Dependency
Maharashtra,Nagpur,2025-05-31,136.1877133105802,High Dependency
Maharashtra,Nagpur,2025-07-31,36.95883361921098,High Dependency
Maharashtra,Nagpur,2025-09-30,10.948890761022184,High Dependency
Maharashtra,Nagpur,2025-10-31,2.9857549857549857,High Dependency
Maharashtra,Nanded,2025-04-30,50.042833607907745,High Dependency
Maharashtra,Nanded,2025-05-31,67.99203187250995,High Dependency
Maharashtra,Nanded,2025-06-30,69.8527397260274,High Dependency
Maharashtra,Nanded,2025-07-31,25.882418191902385,High Dependency
Maharashtra,Nanded,2025-09-30,11.071756137038037,High Dependency
Maharashtra,Nanded,2025-10-31,6.674044265593562,High Dependency
Maharashtra,Nandurbar,2025-04-30,64.05319148936171,High Dependency
Maharashtra,Nandurbar,2025-05-31,59.827586206896555,High Dependency
Maharashtra,Nandurbar,2025-07-31,12.334838709677419,High Dependency
Maharashtra,Nandurbar,2025-09-30,7.141649763353617,High Dependency
Maharashtra,Nandurbar,2025-10-31,1.398633257403189,Medium Dependency
Maharashtra,Nandurbar *,2025-09-30,5.384615384615385,High Dependency
Maharashtra,Nandurbar *,2025-10-31,2.5294117647058822,High Dependency
Maharashtra,Nashik,2025-05-31,339.8205128205128,High Dependency
Maharashtra,Nashik,2025-07-31,18.61798483206934,High Dependency
Maharashtra,Nashik,2025-09-30,11.044721200113218,High Dependency
Maharashtra,Nashik,2025-10-31,3.228734439834025,High Dependency
Maharashtra,Osmanabad,2025-07-31,57.94102564102564,High Dependency
Maharashtra,Osmanabad,2025-09-30,12.436684574059862,High Dependency
Maharashtra,Osmanabad,2025-10-31,11.792607802874743,High Dependency
Maharashtra,Palghar,2025-04-30,45.489285714285714,High Dependency
Maharashtra,Palghar,2025-05-31,63.88519637462235,High Dependency
Maharashtra,Palghar,2025-06-30,34.84630350194553,High Dependency
Maharashtra,Palghar,2025-07-31,18.858668857847164,High Dependency
Maharashtra,Palghar,2025-09-30,8.091455273698264,High Dependency
Maharashtra,Palghar,2025-10-31,2.5942028985507246,High Dependency
Maharashtra,Parbhani,2025-03-31,342.69117647058823,High Dependency
Maharashtra,Parbhani,2025-04-30,100.3913043478261,High Dependency
Maharashtra,Parbhani,2025-05-31,37.519195612431446,High Dependency
Maharashtra,Parbhani,2025-09-30,12.18380062305296,High Dependency
Maharashtra,Parbhani,2025-10-31,7.823056300268097,High Dependency
Maharashtra,Pune,2025-04-30,1015.8405797101449,High Dependency
Maharashtra,Pune,2025-05-31,136.84979423868313,High Dependency
Maharashtra,Pune,2025-06-30,311.43220338983053,High Dependency
Maharashtra,Pune,2025-07-31,17.551749271137027,High Dependency
Maharashtra,Pune,2025-09-30,9.40586517709788,High Dependency
Maharashtra,Pune,2025-10-31,2.9886326729457617,High Dependency
Maharashtra,Raigad,2025-04-30,6.441791044776119,High Dependency
Maharashtra,Raigad,2025-07-31,2.4965694682675816,High Dependency
Maharashtra,Raigad,2025-09-30,4.824534161490683,High Dependency
Maharashtra,Raigad,2025-10-31,2.42152466367713,High Dependency
Maharashtra,Raigarh,2025-09-30,11.418716577540106,High Dependency
Maharashtra,Raigarh,2025-10-31,5.096989966555184,High Dependency
Maharashtra,Raigarh(MH),2025-09-30,4.0,High Dependency
Maharashtra,Raigarh(MH),2025-10-31,1.6363636363636365,High Dependency
Maharashtra,Ratnagiri,2025-09-30,27.91038961038961,High Dependency
Maharashtra,Ratnagiri,2025-10-31,4.143250688705234,High Dependency
Maharashtra,Sangli,2025-05-31,91.82222222222222,High Dependency
Maharashtra,Sangli,2025-06-30,67.86516853932584,High Dependency
Maharashtra,Sangli,2025-07-31,16.32685069008783,High Dependency
Maharashtra,Sangli,2025-09-30,15.774727875059158,High Dependency
Maharashtra,Sangli,2025-10-31,3.033003300330033,High Dependency
Maharashtra,Satara,2025-04-30,81.12711864406779,High Dependency
Maharashtra,Satara,2025-05-31,100.03645833333333,High Dependency
Maharashtra,Satara,2025-06-30,104.80099502487562,High Dependency
Maharashtra,Satara,2025-07-31,56.56209150326797,High Dependency
Maharashtra,Satara,2025-09-30,29.23012869038607,High Dependency
Maharashtra,Satara,2025-10-31,4.729582577132486,High Dependency
Maharashtra,Sindhudurg,2025-09-30,18.0327868852459,High Dependency
Maharashtra,Sindhudurg,2025-10-31,9.817460317460318,High Dependency
Maharashtra,Solapur,2025-04-30,49.84848484848485,High Dependency
Maharashtra,Solapur,2025-05-31,60.48470209339774,High Dependency
Maharashtra,Solapur,2025-07-31,82.92156862745098,High Dependency
Maharashtra,Solapur,2025-09-30,13.815579817055179,High Dependency
Maharashtra,Solapur,2025-10-31,6.39920634920635,High Dependency
Maharashtra,Thane,2025-03-31,1780.872340425532,High Dependency
Maharashtra,Thane,2025-04-30,16.398369248689576,High Dependency
Maharashtra,Thane,2025-05-31,29.344768439108062,High Dependency
Maharashtra,Thane,2025-06-30,17.01266681746211,High Dependency
Maharashtra,Thane,2025-07-31,11.726950837532344,High Dependency
Maharashtra,Thane,2025-09-30,7.932232346241458,High Dependency
Maharashtra,Thane,2025-10-31,2.7479884132603796,High Dependency
Maharashtra,Wardha,2025-09-30,18.75728155339806,High Dependency
Maharashtra,Wardha,2025-10-31,4.392523364485982,High Dependency
Maharashtra,Washim,2025-05-31,61.771929824561404,High Dependency
Maharashtra,Washim,2025-07-31,38.78993435448578,High Dependency
Maharashtra,Washim,2025-09-30,20.67116564417178,High Dependency
Maharashtra,Washim,2025-10-31,1.9476584022038568,High Dependency
Maharashtra,Washim *,2025-09-30,13.363636363636363,High Dependency
Maharashtra,Washim *,2025-10-31,2.8333333333333335,High Dependency
Maharashtra,Yavatmal,2025-05-31,80.0182767624021,High Dependency
Maharashtra,Yavatmal,2025-07-31,28.63056835637481,High Dependency
Maharashtra,Yavatmal,2025-09-30,17.440816326530612,High Dependency
Maharashtra,Yavatmal,2025-10-31,7.4146023468057365,High Dependency
Manipur,Bishnupur,2025-05-31,7.708108108108108,High Dependency
Manipur,Bishnupur,2025-09-30,13.338509316770187,High Dependency
Manipur,Bishnupur,2025-10-31,38.83969465648855,High Dependency
Manipur,Chandel,2025-09-30,2.2929577464788733,High Dependency
Manipur,Chandel,2025-10-31,6.571428571428571,High Dependency
Manipur,Churachandpur,2025-04-30,2.8813291139240507,High Dependency
Manipur,Churachandpur,2025-06-30,2.3250414593698174,High Dependency
Manipur,Churachandpur,2025-07-31,2.2515375153751536,High Dependency
Manipur,Churachandpur,2025-09-30,2.726153846153846,High Dependency
Manipur,Churachandpur,2025-10-31,3.722689075630252,High Dependency
Manipur,Imphal East,2025-09-30,15.973856209150327,High Dependency
Manipur,Imphal East,2025-10-31,11.743169398907105,High Dependency
Manipur,Imphal West,2025-05-31,26.933962264150942,High Dependency
Manipur,Imphal West,2025-09-30,19.877076411960132,High Dependency
Manipur,Imphal West,2025-10-31,11.248322147651006,High Dependency
Manipur,Jiribam,2025-09-30,5.395348837209302,High Dependency
Manipur,Jiribam,2025-10-31,5.555555555555555,High Dependency
Manipur,Kakching,2025-09-30,17.5,High Dependency
Manipur,Kakching,2025-10-31,10.529411764705882,High Dependency
Manipur,Pherzawl,2025-09-30,0.42857142857142855,Low Dependency
Manipur,Pherzawl,2025-10-31,29.0,High Dependency
Manipur,Senapati,2025-09-30,4.682568807339449,High Dependency
Manipur,Senapati,2025-10-31,4.129692832764505,High Dependency
Manipur,Tamenglong,2025-09-30,2.7137809187279154,High Dependency
Manipur,Tamenglong,2025-10-31,0.9828571428571429,Medium Dependency
Manipur,Thoubal,2025-09-30,21.776271186440677,High Dependency
Manipur,Thoubal,2025-10-31,31.70769230769231,High Dependency
Manipur,Ukhrul,2025-09-30,4.416666666666667,High Dependency
Manipur,Ukhrul,2025-10-31,0.6016260162601627,Medium Dependency
Meghalaya,East Garo Hills,2025-04-30,0.20125786163522014,Low Dependency
Meghalaya,East Garo Hills,2025-05-31,0.5195530726256983,Medium Dependency
Meghalaya,East Garo Hills,2025-06-30,0.4090909090909091,Low Dependency
Meghalaya,East Garo Hills,2025-07-31,0.34803001876172607,Low Dependency
Meghalaya,East Garo Hills,2025-09-30,1.457324840764331,Medium Dependency
Meghalaya,East Garo Hills,2025-10-31,0.959731543624161,Medium Dependency
Meghalaya,East Jaintia Hills,2025-04-30,0.20107962213225372,Low Dependency
Meghalaya,East Jaintia Hills,2025-05-31,0.4260731319554849,Low Dependency
Meghalaya,East Jaintia Hills,2025-06-30,0.19559902200489,Low Dependency
Meghalaya,East Jaintia Hills,2025-07-31,0.29603729603729606,Low Dependency
Meghalaya,East Jaintia Hills,2025-09-30,1.517156862745098,High Dependency
Meghalaya,East Jaintia Hills,2025-10-31,0.42424242424242425,Low Dependency
Meghalaya,East Khasi Hills,2025-03-31,14.173333333333334,High Dependency
Meghalaya,East Khasi Hills,2025-04-30,0.4125416773531675,Low Dependency
Meghalaya,East Khasi Hills,2025-05-31,0.5251328156926849,Medium Dependency
Meghalaya,East Khasi Hills,2025-06-30,0.5802547770700637,Medium Dependency
Meghalaya,East Khasi Hills,2025-07-31,0.48572730033404193,Low Dependency
Meghalaya,East Khasi Hills,2025-09-30,1.3944875107665806,Medium Dependency
Meghalaya,East Khasi Hills,2025-10-31,0.8031212484993998,Medium Dependency
Meghalaya,Eastern West Khasi Hills,2025-09-30,0.2857142857142857,Low Dependency
Meghalaya,Eastern West Khasi Hills,2025-10-31,0.07317073170731707,Low Dependency
Meghalaya,Jaintia Hills,2025-10-31,1.0,Medium Dependency
Meghalaya,Kamrup,2025-07-31,0.0,Low Dependency
Meghalaya,North Garo Hills,2025-04-30,0.13846153846153847,Low Dependency
Meghalaya,North Garo Hills,2025-05-31,0.4537037037037037,Low Dependency
Meghalaya,North Garo Hills,2025-07-31,0.6147540983606558,Medium Dependency
Meghalaya,North Garo Hills,2025-09-30,1.0084033613445378,Medium Dependency
Meghalaya,North Garo Hills,2025-10-31,1.5217391304347827,High Dependency
Meghalaya,Ri Bhoi,2025-03-31,30.83582089552239,High Dependency
Meghalaya,Ri Bhoi,2025-04-30,0.1924560651521646,Low Dependency
Meghalaya,Ri Bhoi,2025-05-31,0.27656929770043504,Low Dependency
Meghalaya,Ri Bhoi,2025-06-30,0.43039591315453385,Low Dependency
Meghalaya,Ri Bhoi,2025-07-31,0.22854785478547854,Low Dependency
Meghalaya,Ri Bhoi,2025-09-30,1.4191542288557213,Medium Dependency
Meghalaya,Ri Bhoi,2025-10-31,1.0930232558139534,Medium Dependency
Meghalaya,South Garo Hills,2025-04-30,0.19675599435825106,Low Dependency
Meghalaya,South Garo Hills,2025-05-31,0.26423357664233577,Low Dependency
Meghalaya,South Garo Hills,2025-06-30,0.18148820326678766,Low Dependency
Meghalaya,South Garo Hills,2025-07-31,0.23251028806584362,Low Dependency
Meghalaya,South Garo Hills,2025-09-30,0.5620736698499318,Medium Dependency
Meghalaya,South Garo Hills,2025-10-31,0.503448275862069,Medium Dependency
Meghalaya,South West Garo Hills,2025-04-30,0.3363380281690141,Low Dependency
Meghalaya,South West Garo Hills,2025-05-31,0.6520650813516896,Medium Dependency
Meghalaya,South West Garo Hills,2025-06-30,0.6941747572815534,Medium Dependency
Meghalaya,South West Garo Hills,2025-07-31,0.6932515337423313,Medium Dependency
Meghalaya,South West Garo Hills,2025-09-30,2.0099403578528827,High Dependency
Meghalaya,South West Garo Hills,2025-10-31,0.8461538461538461,Medium Dependency
Meghalaya,South West Khasi Hills,2025-04-30,0.41194331983805665,Low Dependency
Meghalaya,South West Khasi Hills,2025-05-31,0.9184060721062619,Medium Dependency
Meghalaya,South West Khasi Hills,2025-06-30,0.5,Medium Dependency
Meghalaya,South West Khasi Hills,2025-07-31,0.4584450402144772,Low Dependency
Meghalaya,South West Khasi Hills,2025-09-30,1.968,High Dependency
Meghalaya,South West Khasi Hills,2025-10-31,0.23076923076923078,Low Dependency
Meghalaya,West Garo Hills,2025-04-30,1.1541992978665947,Medium Dependency
Meghalaya,West Garo Hills,2025-05-31,2.0176100628930818,High Dependency
Meghalaya,West Garo Hills,2025-06-30,2.590198563582594,High Dependency
Meghalaya,West Garo Hills,2025-07-31,1.5901791947870607,High Dependency
Meghalaya,West Garo Hills,2025-09-30,3.0282186948853616,High Dependency
Meghalaya,West Garo Hills,2025-10-31,0.8396551724137931,Medium Dependency
Meghalaya,West Jaintia Hills,2025-03-31,5.0,High Dependency
Meghalaya,West Jaintia Hills,2025-04-30,0.2907096331847789,Low Dependency
Meghalaya,West Jaintia Hills,2025-05-31,0.2853248523398455,Low Dependency
Meghalaya,West Jaintia Hills,2025-06-30,0.2908301682040152,Low Dependency
Meghalaya,West Jaintia Hills,2025-07-31,0.33879781420765026,Low Dependency
Meghalaya,West Jaintia Hills,2025-09-30,1.0100704934541793,Medium Dependency
Meghalaya,West Jaintia Hills,2025-10-31,0.32971014492753625,Low Dependency
Meghalaya,West Khasi Hills,2025-03-31,2.8915304606240713,High Dependency
Meghalaya,West Khasi Hills,2025-04-30,0.19275825346112885,Low Dependency
Meghalaya,West Khasi Hills,2025-05-31,0.28988486842105265,Low Dependency
Meghalaya,West Khasi Hills,2025-06-30,0.31327514928801103,Low Dependency
Meghalaya,West Khasi Hills,2025-07-31,0.3061619231831998,Low Dependency
Meghalaya,West Khasi Hills,2025-09-30,1.496101364522417,Medium Dependency
Meghalaya,West Khasi Hills,2025-10-31,0.755656108597285,Medium Dependency
Mizoram,Aizawl,2025-09-30,9.123287671232877,High Dependency
Mizoram,Aizawl,2025-10-31,1.7684729064039408,High Dependency
Mizoram,Champhai,2025-04-30,10.11413043478261,High Dependency
Mizoram,Champhai,2025-06-30,11.818840579710145,High Dependency
Mizoram,Champhai,2025-07-31,3.872093023255814,High Dependency
Mizoram,Champhai,2025-09-30,6.741935483870968,High Dependency
Mizoram,Champhai,2025-10-31,1.0465116279069768,Medium Dependency
Mizoram,Hnahthial,2025-09-30,9.0,High Dependency
Mizoram,Khawzawl,2025-09-30,1.0,Medium Dependency
Mizoram,Khawzawl,2025-10-31,0.058823529411764705,Low Dependency
Mizoram,Kolasib,2025-07-31,7.129411764705883,High Dependency
Mizoram,Kolasib,2025-09-30,5.9324324324324325,High Dependency
Mizoram,Kolasib,2025-10-31,0.975,Medium Dependency
Mizoram,Lawngtlai,2025-05-31,3.0377358490566038,High Dependency
Mizoram,Lawngtlai,2025-06-30,7.098265895953757,High Dependency
Mizoram,Lawngtlai,2025-07-31,3.378787878787879,High Dependency
Mizoram,Lawngtlai,2025-09-30,5.051181102362205,High Dependency
Mizoram,Lawngtlai,2025-10-31,1.12,Medium Dependency
Mizoram,Lunglei,2025-05-31,8.956284153005464,High Dependency
Mizoram,Lunglei,2025-07-31,13.488888888888889,High Dependency
Mizoram,Lunglei,2025-09-30,6.595959595959596,High Dependency
Mizoram,Lunglei,2025-10-31,1.8088235294117647,High Dependency
Mizoram,Mamit,2025-09-30,7.090909090909091,High Dependency
Mizoram,Mamit,2025-10-31,1.173913043478261,Medium Dependency
Mizoram,Mammit,2025-09-30,6.894736842105263,High Dependency
Mizoram,Mammit,2025-10-31,1.0454545454545454,Medium Dependency
Mizoram,Saiha,2025-05-31,1.6557377049180328,High Dependency
Mizoram,Saiha,2025-07-31,1.4901960784313726,Medium Dependency
Mizoram,Saiha,2025-09-30,2.2739726027397262,High Dependency
Mizoram,Saiha,2025-10-31,2.088888888888889,High Dependency
Mizoram,Saitual,2025-09-30,18.0,High Dependency
Mizoram,Saitual,2025-10-31,7.0,High Dependency
Mizoram,Serchhip,2025-09-30,19.333333333333332,High Dependency
Mizoram,Serchhip,2025-10-31,0.8,Medium Dependency
Nagaland,Chumukedima,2025-04-30,1.0465116279069768,Medium Dependency
Nagaland,Chumukedima,2025-09-30,2.3846153846153846,High Dependency
Nagaland,Chumukedima,2025-10-31,5.4375,High Dependency
Nagaland,Dimapur,2025-04-30,3.8250319284802043,High Dependency
Nagaland,Dimapur,2025-05-31,6.880208333333333,High Dependency
Nagaland,Dimapur,2025-06-30,6.891246684350133,High Dependency
Nagaland,Dimapur,2025-07-31,3.580357142857143,High Dependency
Nagaland,Dimapur,2025-09-30,6.413597733711049,High Dependency
Nagaland,Dimapur,2025-10-31,1.1271676300578035,Medium Dependency
Nagaland,Kiphire,2025-07-31,1.5737704918032787,High Dependency
Nagaland,Kiphire,2025-09-30,2.616915422885572,High Dependency
Nagaland,Kiphire,2025-10-31,0.52,Medium Dependency
Nagaland,Kohima,2025-04-30,2.7260061919504643,High Dependency
Nagaland,Kohima,2025-07-31,8.644351464435147,High Dependency
Nagaland,Kohima,2025-09-30,4.4375,High Dependency
Nagaland,Kohima,2025-10-31,0.5394736842105263,Medium Dependency
Nagaland,Longleng,2025-04-30,0.9512195121951219,Medium Dependency
Nagaland,Longleng,2025-07-31,1.376068376068376,Medium Dependency
Nagaland,Longleng,2025-09-30,1.6603773584905661,High Dependency
Nagaland,Longleng,2025-10-31,0.55,Medium Dependency
Nagaland,Meluri,2025-09-30,30.5,High Dependency
Nagaland,Meluri,2025-10-31,0.0,Low Dependency
Nagaland,Mokokchung,2025-07-31,4.677272727272728,High Dependency
Nagaland,Mokokchung,2025-09-30,9.424242424242424,High Dependency
Nagaland,Mokokchung,2025-10-31,0.9166666666666666,Medium Dependency
Nagaland,Mon,2025-06-30,9.03448275862069,High Dependency
Nagaland,Mon,2025-07-31,2.1206380857427716,High Dependency
Nagaland,Mon,2025-09-30,3.25974025974026,High Dependency
Nagaland,Mon,2025-10-31,0.6197183098591549,Medium Dependency
Nagaland,Niuland,2025-09-30,2.1875,High Dependency
Nagaland,Niuland,2025-10-31,2.4285714285714284,High Dependency
Nagaland,Noklak,2025-04-30,0.7421875,Medium Dependency
Nagaland,Noklak,2025-09-30,3.6666666666666665,High Dependency
Nagaland,Noklak,2025-10-31,0.4807692307692308,Low Dependency
Nagaland,Peren,2025-04-30,1.2003676470588236,Medium Dependency
Nagaland,Peren,2025-05-31,2.517730496453901,High Dependency
Nagaland,Peren,2025-06-30,2.6861702127659575,High Dependency
Nagaland,Peren,2025-07-31,2.7547169811320753,High Dependency
Nagaland,Peren,2025-09-30,3.7248322147651005,High Dependency
Nagaland,Peren,2025-10-31,0.9166666666666666,Medium Dependency
Nagaland,Phek,2025-04-30,3.693512304250559,High Dependency
Nagaland,Phek,2025-09-30,4.0344827586206895,High Dependency
Nagaland,Phek,2025-10-31,0.4206896551724138,Low Dependency
Nagaland,Shamator,2025-09-30,0.5769230769230769,Medium Dependency
Nagaland,Shamator,2025-10-31,1.2692307692307692,Medium Dependency
Nagaland,Tseminyu,2025-09-30,1.0,Medium Dependency
Nagaland,Tseminyu,2025-10-31,0.0,Low Dependency
Nagaland,Tuensang,2025-04-30,2.3101391650099403,High Dependency
Nagaland,Tuensang,2025-07-31,2.5303326810176126,High Dependency
Nagaland,Tuensang,2025-09-30,3.8767123287671232,High Dependency
Nagaland,Tuensang,2025-10-31,0.36507936507936506,Low Dependency
Nagaland,Wokha,2025-07-31,3.6975806451612905,High Dependency
Nagaland,Wokha,2025-09-30,2.811224489795918,High Dependency
Nagaland,Wokha,2025-10-31,0.38461538461538464,Low Dependency
Nagaland,Zunheboto,2025-07-31,2.6303724928366763,High Dependency
Nagaland,Zunheboto,2025-09-30,6.468253968253968,High Dependency
Nagaland,Zunheboto,2025-10-31,0.6,Medium Dependency
ODISHA,NUAPADA,2025-09-30,13.0,High Dependency
